time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.21988685703569755,0.6225862314883363,1.619743212665233,0.43697416513020926,6.1145933994339075,0.0,0.751256803535408,2.0380350927037245,2.4127245255588496,0.680848281761589,-0.30947829692970535,0.0,452.1810068389458,450.4968888096139,448.5079667853907,450.67373173956906
1.2600000000000007,0.2685730452375587,0.7537844772165441,1.7656340988694885,0.4783406950793001,6.0957493180545015,0.0,0.8734223312417223,2.338589616988939,2.447637852746776,0.7025993460458164,-0.3253065929332038,0.0,452.52403595238684,451.1484590205885,448.77292713083557,451.0307592640469
1.3200000000000007,0.32495675640049365,0.9036829961475945,1.913050635437538,0.5210599854567537,6.076097534374686,0.0,1.0078830318773777,2.661271708592082,2.4632839973357203,0.7260750893478197,-0.3323795222268108,0.0,451.87412738930317,451.1953279816186,448.79964508952344,451.22984106418755
1.3800000000000008,0.3897842175362988,1.0735973226201223,2.0607958436674974,0.5653714310297442,6.056022458894546,0.0,1.1548655484280794,3.0056621025360566,2.4582832528276204,0.755886722174673,-0.3393908428410136,0.0,452.2004850894721,451.52226760051104,448.4721007643859,451.4550783342661
1.4400000000000008,0.4637942338290878,1.2647844673790645,2.2075342724952964,0.6114971369019457,6.035476003495887,0.0,1.3139397842947165,3.3702185660070305,2.4294003256374905,0.7865421008726942,-0.34934750375605056,0.0,451.8338432195593,450.911498183687,448.38468548057506,451.48447392657977
1.5000000000000009,0.5477121375230516,1.4784333431248262,2.351785880353652,0.6593539315268675,6.014270614220674,0.0,1.485105038832292,3.7541859046776254,2.375054345348456,0.8135501435023794,-0.3631290050759831,0.0,452.1924330580051,450.9537347912628,448.27087229922057,451.1259823783054
1.560000000000001,0.642260032513603,1.7156654024362032,2.4919587271125794,0.7089414626135131,5.992094149224304,0.0,1.6682558281043351,4.156060175057039,2.2931071117254214,0.8442651068985029,-0.3874369879863309,0.0,452.4847176447251,450.3829618407947,448.285696997864,451.4887325903518
1.620000000000001,0.7481566664644976,1.9774979522324312,2.626327690925779,0.760477831434855,5.968497460654509,0.0,1.8634120686731548,4.573881893371302,2.1812375607412093,0.8784035953072041,-0.4086682662826487,0.0,452.5345246737602,450.66302259255775,448.01194461905686,451.5503468934867
1.680000000000001,0.8661273972665059,2.2648298490894923,2.7530371363672144,0.8139493459229525,5.943674351177982,0.0,2.0706963756857983,5.005659276705197,2.037447733137,0.9088722580904209,-0.4263948482915762,0.0,452.5261383919244,450.9207469503364,448.39685287654,451.6975086642433
1.740000000000001,0.9968809481069042,2.5783965394050226,2.8700862542994274,0.869148597289847,5.917813542227297,0.0,2.289425715673793,5.447921427511318,1.8589422309084025,0.9359575222186189,-0.44232567832115344,0.0,452.5051486837198,451.02946999566353,448.24293660128126,451.328250846872
